transaction_id,person_id,account_ref,timestamp,amount,debit_credit,counterparty,merchant,location_id,channel,reference_number,description,source_system
TXN01073,P039,ACC-P039,2026-01-09 09:30:53,28000,credit,Nandipur State University,Nandipur State University,L010,NEFT,REF185230,Salary credit,Bank Core System
TXN01074,P039,ACC-P039,2026-01-11 18:25:43,9500,debit,Landlord/Housing,Rent Payment,L018,IMPS,REF118245,Monthly rent,Bank Core System
TXN01075,P039,ACC-P039,2026-01-13 17:45:31,950,debit,Electricity Board,Electricity Board,,UPI,REF482944,Utility bill,Bank Core System
TXN01076,P039,ACC-P039,2026-02-09 09:20:25,68000,credit,Nandipur State University,Nandipur State University,L010,NEFT,REF809271,Salary credit,Bank Core System
TXN01077,P039,ACC-P039,2026-02-11 16:55:19,8000,debit,Landlord/Housing,Rent Payment,L018,IMPS,REF340660,Monthly rent,Bank Core System
TXN01078,P039,ACC-P039,2026-02-13 17:35:23,1200,debit,Electricity Board,Electricity Board,,UPI,REF536883,Utility bill,Bank Core System
TXN01079,P039,ACC-P039,2026-01-17 18:05:40,1045,debit,BSNL Broadband,Union Trust Bank,L002,Credit Card,REF934255,Restaurant payment,Bank Core System
TXN01080,P039,ACC-P039,2026-04-25 21:55:47,4205,debit,HP Fuel Station,Electricity Board,L015,IMPS,REF444308,Online purchase,Bank Core System
TXN01081,P039,ACC-P039,2026-03-15 12:40:01,2153,debit,Electricity Board,Cafe Coffee Junction,L022,UPI,REF628695,Fuel purchase,Bank Core System
TXN01082,P039,ACC-P039,2026-04-22 22:15:17,4045,debit,Local Kirana Store,Flipkart,L026,Cash Deposit,REF145074,Grocery,Bank Core System
TXN01083,P039,ACC-P039,2026-03-19 19:45:43,2864,debit,Nandipur City Mall,Union Trust Bank,L015,Cash Deposit,REF314314,Restaurant payment,Bank Core System
TXN01084,P039,ACC-P039,2025-10-15 11:40:50,1684,debit,Electricity Board,Flipkart,L015,ATM Withdrawal,REF321761,Online purchase,Bank Core System
TXN01085,P039,ACC-P039,2026-01-16 11:05:28,4075,debit,Highway Auto Works,HP Fuel Station,L027,ATM Withdrawal,REF528795,Fuel purchase,Bank Core System
TXN01086,P039,ACC-P039,2025-10-10 21:25:44,1041,debit,Electricity Board,HP Fuel Station,L010,Credit Card,REF461680,Fuel purchase,Bank Core System
TXN01087,P039,ACC-P039,2026-02-14 14:10:44,253,debit,Nandipur City Mall,Cafe Coffee Junction,L007,NEFT,REF997099,Miscellaneous,Bank Core System
TXN01088,P039,ACC-P039,2026-02-15 12:45:16,1021,debit,Spice Route Restaurant,Flipkart,L013,UPI,REF147372,Restaurant payment,Bank Core System
TXN01089,P039,ACC-P039,2025-10-24 10:05:53,2262,debit,Union Trust Bank,Local Kirana Store,L007,Debit Card,REF826421,Restaurant payment,Bank Core System
TXN01090,P039,ACC-P039,2026-01-17 13:25:08,2610,debit,Flipkart,Spice Route Restaurant,L017,Debit Card,REF814457,Grocery,Bank Core System
TXN01091,P040,ACC-P040,2025-09-11 10:55:55,35000,credit,Nandipur City Hospital,Nandipur City Hospital,L024,NEFT,REF724451,Salary credit,Bank Core System
TXN01092,P040,ACC-P040,2025-09-13 15:45:36,9500,debit,Landlord/Housing,Rent Payment,L018,IMPS,REF875564,Monthly rent,Bank Core System
TXN01093,P040,ACC-P040,2025-09-15 14:35:09,800,debit,Electricity Board,Electricity Board,,UPI,REF192503,Utility bill,Bank Core System
TXN01094,P040,ACC-P040,2025-10-13 09:10:18,28000,credit,Nandipur City Hospital,Nandipur City Hospital,L024,NEFT,REF698541,Salary credit,Bank Core System
TXN01095,P040,ACC-P040,2025-10-15 17:20:30,6000,debit,Landlord/Housing,Rent Payment,L018,IMPS,REF601491,Monthly rent,Bank Core System
TXN01096,P040,ACC-P040,2025-10-17 14:00:17,1200,debit,Electricity Board,Electricity Board,,UPI,REF905735,Utility bill,Bank Core System
TXN01097,P040,ACC-P040,2025-11-10 11:10:43,28000,credit,Nandipur City Hospital,Nandipur City Hospital,L024,NEFT,REF600757,Salary credit,Bank Core System
TXN01098,P040,ACC-P040,2025-11-12 10:20:45,8000,debit,Landlord/Housing,Rent Payment,L018,IMPS,REF491084,Monthly rent,Bank Core System
TXN01099,P040,ACC-P040,2025-11-14 09:25:12,950,debit,Electricity Board,Electricity Board,,UPI,REF645529,Utility bill,Bank Core System
TXN01100,P040,ACC-P040,2025-12-12 10:45:03,32000,credit,Nandipur City Hospital,Nandipur City Hospital,L024,NEFT,REF724787,Salary credit,Bank Core System
TXN01101,P040,ACC-P040,2025-12-14 18:35:12,12000,debit,Landlord/Housing,Rent Payment,L018,IMPS,REF974388,Monthly rent,Bank Core System
TXN01102,P040,ACC-P040,2025-12-16 09:35:57,1200,debit,Electricity Board,Electricity Board,,UPI,REF503040,Utility bill,Bank Core System
TXN01103,P040,ACC-P040,2026-01-10 10:20:48,75000,credit,Nandipur City Hospital,Nandipur City Hospital,L024,NEFT,REF548000,Salary credit,Bank Core System
TXN01104,P040,ACC-P040,2026-01-12 13:00:53,15000,debit,Landlord/Housing,Rent Payment,L018,IMPS,REF106475,Monthly rent,Bank Core System
TXN01105,P040,ACC-P040,2026-01-14 14:50:22,950,debit,Electricity Board,Electricity Board,,UPI,REF897946,Utility bill,Bank Core System
TXN01106,P040,ACC-P040,2026-02-08 10:25:46,35000,credit,Nandipur City Hospital,Nandipur City Hospital,L024,NEFT,REF284104,Salary credit,Bank Core System
TXN01107,P040,ACC-P040,2026-02-10 16:30:37,8000,debit,Landlord/Housing,Rent Payment,L018,IMPS,REF431691,Monthly rent,Bank Core System
TXN01108,P040,ACC-P040,2026-02-12 09:35:31,1200,debit,Electricity Board,Electricity Board,,UPI,REF836448,Utility bill,Bank Core System
TXN01109,P040,ACC-P040,2026-02-24 11:50:26,2228,debit,Flipkart,Cafe Coffee Junction,L007,Cash Deposit,REF942342,Grocery,Bank Core System
TXN01110,P040,ACC-P040,2026-04-09 13:10:20,954,debit,BSNL Broadband,Highway Auto Works,L025,ATM Withdrawal,REF403959,Restaurant payment,Bank Core System
TXN01111,P040,ACC-P040,2025-12-19 12:55:39,4372,debit,Local Kirana Store,Nandipur City Mall,L005,Cash Deposit,REF686643,Miscellaneous,Bank Core System
TXN01112,P040,ACC-P040,2025-11-18 16:00:27,719,debit,Water Board,Highway Auto Works,L022,Cash Deposit,REF575620,Fuel purchase,Bank Core System
TXN01113,P040,ACC-P040,2026-01-14 20:25:08,1280,debit,Electricity Board,Flipkart,L009,Credit Card,REF593724,Miscellaneous,Bank Core System
TXN01114,P040,ACC-P040,2025-12-06 15:10:24,3235,debit,Union Trust Bank,Flipkart,L026,NEFT,REF743013,Grocery,Bank Core System
TXN01115,P040,ACC-P040,2025-10-30 19:00:14,3795,debit,Union Trust Bank,Nandipur City Mall,L014,Credit Card,REF636284,Restaurant payment,Bank Core System
TXN01116,P041,ACC-P041,2025-09-13 11:45:49,68000,credit,Self-employed,Self-employed,L019,NEFT,REF691425,Salary credit,Bank Core System
TXN01117,P041,ACC-P041,2025-09-15 12:30:11,12000,debit,Landlord/Housing,Rent Payment,L014,IMPS,REF887193,Monthly rent,Bank Core System
TXN01118,P041,ACC-P041,2025-09-17 17:00:14,1200,debit,Electricity Board,Electricity Board,,UPI,REF133399,Utility bill,Bank Core System
TXN01119,P041,ACC-P041,2025-10-12 11:50:45,28000,credit,Self-employed,Self-employed,L019,NEFT,REF392282,Salary credit,Bank Core System
TXN01120,P041,ACC-P041,2025-10-14 17:00:50,8000,debit,Landlord/Housing,Rent Payment,L014,IMPS,REF688555,Monthly rent,Bank Core System
TXN01121,P041,ACC-P041,2025-10-16 20:40:16,950,debit,Electricity Board,Electricity Board,,UPI,REF557524,Utility bill,Bank Core System
TXN01122,P041,ACC-P041,2025-11-12 10:00:24,35000,credit,Self-employed,Self-employed,L019,NEFT,REF402728,Salary credit,Bank Core System
TXN01123,P041,ACC-P041,2025-11-14 18:35:19,8000,debit,Landlord/Housing,Rent Payment,L014,IMPS,REF442642,Monthly rent,Bank Core System
TXN01124,P041,ACC-P041,2025-11-16 14:10:05,1200,debit,Electricity Board,Electricity Board,,UPI,REF790455,Utility bill,Bank Core System
TXN01125,P041,ACC-P041,2025-12-12 11:15:57,42000,credit,Self-employed,Self-employed,L019,NEFT,REF326252,Salary credit,Bank Core System
TXN01126,P041,ACC-P041,2025-12-14 15:40:07,6000,debit,Landlord/Housing,Rent Payment,L014,IMPS,REF836079,Monthly rent,Bank Core System
TXN01127,P041,ACC-P041,2025-12-16 10:00:00,1500,debit,Electricity Board,Electricity Board,,UPI,REF610626,Utility bill,Bank Core System
TXN01128,P041,ACC-P041,2026-01-08 10:15:01,68000,credit,Self-employed,Self-employed,L019,NEFT,REF805053,Salary credit,Bank Core System
TXN01129,P041,ACC-P041,2026-01-10 12:45:11,12000,debit,Landlord/Housing,Rent Payment,L014,IMPS,REF906610,Monthly rent,Bank Core System
TXN01130,P041,ACC-P041,2026-01-12 13:10:56,1200,debit,Electricity Board,Electricity Board,,UPI,REF332812,Utility bill,Bank Core System
TXN01131,P041,ACC-P041,2026-02-08 09:20:20,55000,credit,Self-employed,Self-employed,L019,NEFT,REF800918,Salary credit,Bank Core System
TXN01132,P041,ACC-P041,2026-02-10 17:55:19,9500,debit,Landlord/Housing,Rent Payment,L014,IMPS,REF642552,Monthly rent,Bank Core System
TXN01133,P041,ACC-P041,2026-02-12 18:40:03,1200,debit,Electricity Board,Electricity Board,,UPI,REF881788,Utility bill,Bank Core System
TXN01134,P041,ACC-P041,2026-03-18 09:15:48,904,debit,Highway Auto Works,BSNL Broadband,L008,Credit Card,REF113299,Grocery,Bank Core System
TXN01135,P041,ACC-P041,2025-12-25 13:40:44,2463,debit,Amazon,Nandipur City Mall,L020,UPI,REF647690,Fuel purchase,Bank Core System
TXN01136,P041,ACC-P041,2025-10-02 15:40:28,2695,debit,Union Trust Bank,Local Kirana Store,L001,Credit Card,REF851937,Restaurant payment,Bank Core System
TXN01137,P041,ACC-P041,2026-01-02 20:25:04,1298,debit,BSNL Broadband,Flipkart,L024,Debit Card,REF525645,Fuel purchase,Bank Core System
TXN01138,P041,ACC-P041,2025-12-02 10:30:26,326,debit,Local Kirana Store,BSNL Broadband,L007,Credit Card,REF349514,Miscellaneous,Bank Core System
TXN01139,P041,ACC-P041,2025-10-21 22:00:11,1497,debit,Water Board,Electricity Board,L018,Debit Card,REF599265,Restaurant payment,Bank Core System
TXN01140,P041,ACC-P041,2025-10-31 17:25:06,258,debit,Amazon,Spice Route Restaurant,L011,Debit Card,REF176238,Grocery,Bank Core System
TXN01141,P041,ACC-P041,2026-04-21 10:15:24,1521,debit,Spice Route Restaurant,Highway Auto Works,L019,ATM Withdrawal,REF224711,Online purchase,Bank Core System
TXN01142,P041,ACC-P041,2025-10-10 21:15:20,520,debit,Nandipur City Mall,Cafe Coffee Junction,L013,Debit Card,REF112748,Grocery,Bank Core System
TXN01143,P041,ACC-P041,2025-12-29 21:50:32,4369,debit,BSNL Broadband,BSNL Broadband,L005,UPI,REF440880,Miscellaneous,Bank Core System
TXN01144,P041,ACC-P041,2026-02-07 11:45:44,1922,debit,Cafe Coffee Junction,Union Trust Bank,L019,Cash Deposit,REF871700,Online purchase,Bank Core System
TXN01145,P042,ACC-P042,2025-09-12 10:55:17,68000,credit,Dash & Partners Law Office,Dash & Partners Law Office,L022,NEFT,REF322898,Salary credit,Bank Core System
TXN01146,P042,ACC-P042,2025-09-14 15:05:52,15000,debit,Landlord/Housing,Rent Payment,L001,IMPS,REF742612,Monthly rent,Bank Core System
TXN01147,P042,ACC-P042,2025-09-16 17:15:34,1200,debit,Electricity Board,Electricity Board,,UPI,REF323778,Utility bill,Bank Core System
TXN01148,P042,ACC-P042,2025-10-11 11:10:15,55000,credit,Dash & Partners Law Office,Dash & Partners Law Office,L022,NEFT,REF926846,Salary credit,Bank Core System
TXN01149,P042,ACC-P042,2025-10-13 14:05:40,6000,debit,Landlord/Housing,Rent Payment,L001,IMPS,REF861017,Monthly rent,Bank Core System
TXN01150,P042,ACC-P042,2025-10-15 14:50:18,800,debit,Electricity Board,Electricity Board,,UPI,REF964149,Utility bill,Bank Core System
TXN01151,P042,ACC-P042,2025-11-10 11:10:27,75000,credit,Dash & Partners Law Office,Dash & Partners Law Office,L022,NEFT,REF458788,Salary credit,Bank Core System
TXN01152,P042,ACC-P042,2025-11-12 15:20:48,12000,debit,Landlord/Housing,Rent Payment,L001,IMPS,REF332185,Monthly rent,Bank Core System
TXN01153,P042,ACC-P042,2025-11-14 14:15:25,950,debit,Electricity Board,Electricity Board,,UPI,REF968393,Utility bill,Bank Core System
TXN01154,P042,ACC-P042,2025-12-09 10:20:57,28000,credit,Dash & Partners Law Office,Dash & Partners Law Office,L022,NEFT,REF540638,Salary credit,Bank Core System
TXN01155,P042,ACC-P042,2025-12-11 14:00:17,12000,debit,Landlord/Housing,Rent Payment,L001,IMPS,REF612095,Monthly rent,Bank Core System
TXN01156,P042,ACC-P042,2025-12-13 12:55:25,950,debit,Electricity Board,Electricity Board,,UPI,REF786920,Utility bill,Bank Core System
TXN01157,P042,ACC-P042,2026-01-10 09:40:47,32000,credit,Dash & Partners Law Office,Dash & Partners Law Office,L022,NEFT,REF378141,Salary credit,Bank Core System
TXN01158,P042,ACC-P042,2026-01-12 15:35:11,6000,debit,Landlord/Housing,Rent Payment,L001,IMPS,REF816002,Monthly rent,Bank Core System
TXN01159,P042,ACC-P042,2026-01-14 20:05:57,950,debit,Electricity Board,Electricity Board,,UPI,REF680791,Utility bill,Bank Core System
TXN01160,P042,ACC-P042,2026-02-10 09:10:36,68000,credit,Dash & Partners Law Office,Dash & Partners Law Office,L022,NEFT,REF885681,Salary credit,Bank Core System
TXN01161,P042,ACC-P042,2026-02-12 17:20:21,6000,debit,Landlord/Housing,Rent Payment,L001,IMPS,REF730849,Monthly rent,Bank Core System
TXN01162,P042,ACC-P042,2026-02-14 16:35:53,800,debit,Electricity Board,Electricity Board,,UPI,REF395759,Utility bill,Bank Core System
TXN01163,P042,ACC-P042,2026-03-26 10:25:31,1013,debit,Local Kirana Store,Electricity Board,L012,ATM Withdrawal,REF315431,Restaurant payment,Bank Core System
TXN01164,P042,ACC-P042,2026-01-23 11:00:54,2627,debit,HP Fuel Station,Amazon,L015,Credit Card,REF491960,Fuel purchase,Bank Core System
TXN01165,P042,ACC-P042,2025-09-11 17:10:05,4396,debit,HP Fuel Station,Flipkart,L017,Credit Card,REF760072,Grocery,Bank Core System
TXN01166,P042,ACC-P042,2026-02-28 13:40:26,774,debit,Nandipur City Mall,Local Kirana Store,L018,ATM Withdrawal,REF306043,Online purchase,Bank Core System
TXN01167,P042,ACC-P042,2026-04-09 18:40:04,1587,debit,Local Kirana Store,Nandipur City Mall,L025,NEFT,REF474101,Online purchase,Bank Core System
TXN01168,P042,ACC-P042,2025-12-19 19:55:00,1702,debit,Highway Auto Works,Cafe Coffee Junction,L024,ATM Withdrawal,REF963638,Miscellaneous,Bank Core System
TXN01169,P042,ACC-P042,2026-01-12 12:50:19,1000,debit,BSNL Broadband,Nandipur City Mall,L006,ATM Withdrawal,REF454998,Restaurant payment,Bank Core System
TXN01170,P042,ACC-P042,2026-02-01 08:35:00,2778,debit,Amazon,Electricity Board,L007,NEFT,REF913381,Grocery,Bank Core System
TXN01171,P042,ACC-P042,2026-04-22 12:10:09,4396,debit,HP Fuel Station,Nandipur City Mall,L017,Cash Deposit,REF548693,Restaurant payment,Bank Core System
TXN01172,P042,ACC-P042,2025-11-03 17:40:09,1277,debit,Electricity Board,Spice Route Restaurant,L007,NEFT,REF865406,Online purchase,Bank Core System
TXN01173,P009,ACC-P009,2026-02-28 00:00:00,20000,debit,Naveen Mishra,Personal Transfer,L011,UPI,REF618775,Repayment of personal loan (partial),Bank Core System
TXN01174,P042,ACC-P042,2026-02-28 01:00:00,20000,credit,Aditi Mallick,Personal Transfer,L011,UPI,REF894865,Received from Aditi Mallick,Bank Core System
TXN001175,P009,ACC-P009,2026-02-28 10:14:22,18000,debit,P042 / Naveen Mishra,Naveen Mishra,,UPI,REF-LOAN-0228,Loan repayment - personal advance,Bank Core System
TXN001176,P042,ACC-P042,2026-02-28 10:14:24,18000,credit,P009 / Aditi Mallick,Naveen Mishra,,UPI,REF-LOAN-0228,Loan repayment received,Bank Core System
